,id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
26,wPRgnsdgbJwBA/7YN9470Q==,Propiedad,2020-11-16,2021-01-22,2020-11-16,-38.0010987,-57.5795174,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,6.0,5.0,3.0,,,220000.0,USD,,Dos unidades en block. Se venden en conjunto.Pb y Pa.,"<b>Dos unidades en block. Se venden en conjunto.Pb y Pa.</b><br><br>Pb.3 amb,con lavadero cubierto y peque&Atilde;&Acirc;&plusmn;o parque,quincho y garage.living comedor reciclado con ventanal a la calle,cocina comedor,2 dormitorios, ba&Atilde;&Acirc;&plusmn;o completo.                    PA.4 ambientes.Se ingresa mediante hall de entrada, amplio living comedor con salida al balcon terraza,cocina comedor , lavadero,toilette con ducha, ba&Atilde;&Acirc;&plusmn;o completo.Carpinteria de calidad.Excelente estado.Garage para 3 autos.Porton elevadizo Aviso publicado por Pixel Inmobiliario (Servicio de Paginas Web para Inmobiliarias).<br /><br><br> Características adicionales: <br>  <br><br> Ref#591692.",Casa,Venta
27,lH/zzSPYnBp3xeLZWyttEA==,Propiedad,2020-06-06,2021-01-17,2020-06-06,-32.9690097,-60.6630841,Argentina,Santa Fe,Rosario,,,,8.0,3.0,3.0,,,100000.0,USD,,Amenabar 2441. DOS CASA ANTIGUAS,"La propiedad se encuentra ubicada sobre la calle Amenabar, a 400 mtrs de av. 27 de Febrero y ex predio Rural y a 200 mtrs del  Bv Oroño, uno de los Bulevares mas importantes de la ciudad de Rosario.  Casa al frente desarrollada en dos partes o propiedades diferentes. Se ingresa por el patio frontal que a su vez da ingreso a la próxima propiedad. Se pueden integrar o hacer dos propiedades diferentes. Consta de varios ambientes  y dos  patios . Lote de: 8.66 x  25.50mts         M2 totales: 228 mts      M2 cubiertos:  185 mtsCaracteristicas:Casa frente- Estar: 5 x 4.20 mtrs- Cocina: 2.40 x 1.45 mtrs- Cocina Comedor: 3 x 4.5 mtrs- Baño completo- 2 dormitorios: 4.55 x 4 mts y de 3.75 x 4.55 mtrs- Patio. 7 x 2.40 mtsCasa interna:- Estar: 5.20 x 3.80 mts- Cocina comedor: 3.60 x 3.00 mts- Baño de servicio de 1.30 x 1.20 mtrs.- Patio de 3 x 6 mtrs    Planta alta interna.- 2 dormitorio: 5 x 4 mts y 3.85 x 3.00 mtrs.- Baño completo-Acceso a la terraza amplia- Estado general: Muy Bueno y Regular- Servicios: TODOS LOS SERVICIOS.Gracias por comunicarse con nosotros! Horario de atención de lun a vier  de 9.30 a 19hs, WhtasApp 3412616005, telefono (0341) 4852705. Esperamos su pronto llamado! Saludos cordiales.Adrian Baidon Propiedades - KP29097 -  - Aviso publicado por KiteProp CRM Inmobiliario",Casa,Venta
28,JajPLpI5snZuqLG+MqXCMw==,Propiedad,2020-06-09,2021-07-05,2020-06-09,-34.812737,-58.387132,Argentina,Bs.As. G.B.A. Zona Sur,Almirante Brown,Burzaco,,,,,,,,10000.0,ARS,Mensual,Alquiler de local en Burzaco,"CODIGO: 20 ubicado en: Presidente Perón 773 -  Publicado por: ANCAROLA PROPIEDADES. El precio es de ARS 10000 null. Sobre Presidente Perón (ex Gorriti), próximo al Hospital Lucio Meléndez. Local de 3 metros de frente por 12 de fondo, con baño, depósito, vidriera y persiana metálica con puerta de escape. . Publicado a través de Mapaprop",Local comercial,Alquiler
29,J9oj9sURejvpVOUdfQ8D1A==,Propiedad,2021-04-16,2021-06-05,2021-04-16,,,Argentina,Capital Federal,Caballito,,,,2.0,1.0,1.0,40.0,40.0,25000.0,ARS,Mensual,Departamento- Alquiler - 2 ambientes - Guayaquil 500 - Caballito,"Amplio departamento dos ambientes en alquiler. Cocina completa, baño, dormitorio con gran placard y living comedor. El pasillo y el dormitorio tiene alfombra. Agua caliente individual por calefón. Gas natural. Ubicado en Guayaquil al 500, a media cuadra de Avenida Jose Maria Moreno. Transportes Cercanos: Colectivos: 1, 2, 5, 8, 25, 26, 36, 42, 49, 53, 55, 84, 85, 86, 88, 96, 103, 104, 132, 135, 136, 141, 163, 172, 180, 181 y Subtes (Metro): ACOYTE (Línea A), PRIMERA JUNTA (Línea A).<br><br>Expensas $6100 (Marzo 2021).<br><br>Hall 3,24 x 0,82<br>Living 4,20 x 3,80<br>Cocina 2,60 x 3,80<br><br>Para ingresar: 1 mes de adelanto, 1 de depósito y garantía propietaria o Finaer.<br>Contrato por 36 meses. Justificación de ingresos tanto inquilino como garante.<br>Ajustes anuales: los alquileres se ajustarán por un índice conformado en partes iguales por las variaciones mensuales del índice de precios al consumidor (IPC) y la remuneración imponible promedio de los trabajadores estables (Ripte), que deberá ser elaborado y publicado mensualmente por el Banco Central.<br><br>Las superficies y medidas expresadas son aproximadas y se exponen al solo efecto orientativo, las definitivas surgen de la escritura y/o planos aprobados de la propiedad. Las medidas son orientativas, las reales surgen del titulo de propiedad. Las expensas pueden sufrir variaciones. Las imágenes son ilustrativas.<br><br>“Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes”.<br>""Esta propiedad No es apta para personas con movilidad reducida"".-<br><br>Devia Inmuebles<br>CPI 6084 / CMCPSI 6264",Departamento,Alquiler
30,mbJLKLbQ1t4o905J0JZGBA==,Propiedad,2020-08-06,9999-12-31,2020-08-06,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,,,,361.0,,146000.0,USD,,Lote en Venta Villa Luzuriaga / La Matanza (B122 327),"Lote en venta de 360m2, en una muy linda zona de villa luzuriaga 10 m de frente x 36 de fondo ideal para duplex/triplex con vista este y con vereda de mas de 4 m de ancho, cerca de av don bosco y de calle republica de chiletomaria permuta por:departamentos de pozo por el mismo valor ''de pozo'' en buena zona la tramitacion del coti es por parte del propietario, para dar cumplimiento a la resolucion general n  2371/07,  2439/08 y ccdts de afip.  las medidas y superficies expuesta son aproximadas los datos definitivos surgiran del titulo de propiedad para mayor informacion se puede comunicar al 15   tambien por whp y telegram''omar bucci gestion inmobiliaria''3% honorarios mas 1% gastos por diligenciamiento e informes - Publicado a traves de VisualGestion - ",Lote,Venta
31,rgXvimDyKqSH8sG9e1L4Ag==,Propiedad,2020-08-22,2020-08-24,2020-08-22,-34.5996763,-58.3714341,Argentina,Capital Federal,San Nicolás,,,,,,1.0,80.0,80.0,155000.0,USD,Mensual,"25 DE MAYO al 700, Centro / Microcentro, Capital Federal  Publicado hace 27 días San Nicolás - Departamento Venta Usd 170.000 Oficina muy luminosa esquina Cordoba con vista al Rio. Edificio Apto Profesional . Consta de Recepcion / 3 oficinas /2 baños/coci","25 DE MAYO al 700, Centro / Microcentro, Capital Federal
<br> Publicado hace 27 días
<br>San Nicolás - Departamento Venta Usd 170.000
<br>Oficina muy luminosa esquina Cordoba con vista al Rio. Edificio Apto Profesional . Consta de Recepcion / 3 oficinas /2 baños/cocina. Entrada ppal. y de servicio. 
<br>Exp. $ 7500",Oficina,Venta
32,kYKzfqvOSa/mlIpafcgzaQ==,Propiedad,2020-08-11,2021-01-07,2020-08-11,-32.9512012,-60.6678324,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,,,60000.0,USD,,VENTA - Departamento de un dormitorio  - Francia y Montevideo - Escriturado!!,"Venta departamento de un dormitorio - 60.000 USD<br />
<br />
Ubicaci&oacute;n: Francia, esquina Montevideo.  A metros de Av. Pellegrini.<br />
<br />
-	Ubicaci&oacute;n: Francia y Montevideo<br />
-	Cocina totalmente equipada<br />
-	Living-comedor con amplio balc&oacute;n en esquina<br />
-	Ba&ntilde;o con ventilaci&oacute;n natural, ba&ntilde;era y materiales de primera calidad<br />
-	Dormitorio con placard empotrado de melamina, conexion respectiva para AC y cable TV.<br />
<br />
Escriturado / Alquilado hasta Noviembre 2021 - Renta asegurada!!<br />
<br />
<br />
+ INFO<br />
<br />
Contacto: Tabia Ariela<br />
Tel&eacute;fono: 3413673972<br />
<br />
AR Inversiones Negocios Inmobiliarios<br />
Mat: 1388<br /><br />
  <br />
 Ref#536856.",Departamento,Venta
33,5gUzRIxhcgTZptxdumRK2w==,Propiedad,2020-07-17,2021-02-12,2020-07-17,-37.285011,-57.0037511,Argentina,Buenos Aires Costa Atlántica,Villa Gesell,,,,8.0,5.0,,,,,,,"VENTA EN BLOCK.  LOCAL COMERCIAL, CASA Y DOS DEPTOS","<br />
  <br />
 Ref#526030.",Casa,Venta
34,Rp0uy4w28YAE8P5IK0qOlg==,Propiedad,2020-06-05,2020-06-23,2020-06-05,-31.65836525,-64.41197968,Argentina,Córdoba,Alta Gracia,,,,,,1.0,320.0,300.0,22000.0,ARS,,Av Del Libertador  1800 - $ 22.000 - Galpón Alquiler,Galpón parabólico de 300 metros cuadrados (10 metros de frente por 30 metros de fondo) con baño y patio. Totalmente cerrado con portón a la calle sobre Avenida Libertador a dos cuadras de ruta provincial Nº 5. Electricidad trifásica. Alta Gracia - Córdoba ,Otro,Alquiler
35,AZiCGYqGv55SKSNfCMlPGQ==,Propiedad,2020-06-27,2020-08-07,2020-06-27,-34.662251,-58.511836,Argentina,Capital Federal,Mataderos,,,,,,,450.0,,260000.0,USD,,VENTA TERRENO MATADEROS MONTIEL 2200,"Corredor Responsable: Gustavo Guastello - C.U.C.I.C.B.A 869Contacto: Daniela Rodríguez - MLS ID # 420241122-266MARTILLEROS<br>Gustavo Guastello CUCICBA 869 | Carlos Belsito CSI 5790<br><br><br>EXCELENTE TERRENO  EN  MATADEROS! <br><br>EXCELENTE PROPIEDAD, MANZANA CONSOLIDADA  MUY BUSCADO<br><br>Características:<br><br>EXCELENTE UBICACION <br>ENTRE LAS AVENIDAS JUAN B. ALBERDI Y DIRECTORIO.<br><br>ZONIFICACION E3<br>MEDIDAS: 8,66 x 51,96 m<br>AREA: 450 m2<br>EN LA PARTE DE ADELANTE CUENTA CON UN LOCAL A RESTAURAR O DEMOLER .<br>LAS MEDIDAS APROXIMADAS EL LOCAL SON APROXIMADAMENTE 8.66 m x 10 m con una losa en la entrada de 4 m de altura.<br><br>GRAN RENTABILIDAD, ESPECTACULAR ZONA! <br><br><br><br>Solicita tu entrevista!! IMPERDIBLE OPORTUNIDAD DE INVERSION !!! <br><br>LISTO PARA CONSTRUIR!!  \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ",Lote,Venta
36,b1gsX4PSuUzXgmAtIts3zg==,Propiedad,2020-06-20,2020-07-29,2020-06-20,-34.5969525,-58.3910256,Argentina,Capital Federal,Recoleta,,,,3.0,2.0,1.0,,80.0,40000.0,ARS,Mensual,Departamento - Recoleta,"Departamento exclusivo en zona destacada de Recoleta con un comfort y calidad único. <br><br>Living y comedor integrado, muy luminoso. Dos dormitorios, un baño completo. Cocina amplia , lavadero y dependencia de servicio. <br><br>Todos los cuartos con AC/Frio - calor.<br><br><br>Cercano a centros comerciales y puntos de interés.",Departamento,Alquiler
37,Yz4O6FNO1ljdcgQeOyrF8Q==,Propiedad,2020-07-17,2021-04-15,2020-07-17,-32.9212982,-60.8122287,Argentina,Santa Fe,Funes,,,,,,,,,,,,"Terreno ó casa sobre Ruta 9, Funes","Importante terreno en Funes de 19 metros de frente sobre la Ruta 9 por 93,6 de fondo con salida a calle Angelomé por el fondo del terreno. En pleno centro de Funes frente a la plaza. Con importante casa de 450m2. Consta de 3 dormitorios, 1 con vestidor y baño en suite con hidromasajes,  3 baños, living-comedor, cocina, comedor diario, garage, galería cubierta y cerrada con aberturas de aluminio, parrilla cubierta. Calefacción central con caldera. Pileta de 10 x 4 . Casa de caseros de 2 dormitorios. Importante deposito. Terreno apto para desarrollo comercial. Fos 0.67. ¨Posibilidad de construir hasta 12 mts de altura. FOT 1,5 (posibilidad de construir 2667 m2)     Aviso publicado por Pixel Inmobiliario (Servicio de Paginas Web para Inmobiliarias).",Otro,Venta
38,IXgHQo52aPvGJUGTxK0hCg==,Propiedad,2020-09-25,2021-06-01,2020-09-25,-34.457838,-58.675544,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Ricardo Rojas,,,,,,,,114000.0,USD,,"Depósito Galpón  en Venta ubicado en Ricardo Rojas (Tigre), Zona Norte","A media cuadra de la plaza  y a 4 cuadras cuadras de Marcos Sastre (Centro Comercial. Zona Residencial. Sobre asfalto. Construcción tipo Galpón. Edificado sobre línea Municipal.  El mismo consta de amplio salón, oficina, cocina comedor, un baño y otro sin terminar, habitación contigua con salida a fondo libre de 11,10x11m2 Aprox. 
Servicio de agua, Edenor y Gas natural instalados. Parte del techo de losa  y la otra parte de chapa.
Superficie cubierta 210m2. Aprox.; Lote de 11,10x 30 (333m2. Aprox.)
Sin Planos aprobados (están presentados en la Municipalidad de Tigre , pero no están aprobados aun )
Superficie cubierta 210m2. aprox.  Lote 11,10x30 Aprox.",Depósito,Venta
39,CP/81byjMVUAHv5nB/GmJg==,Propiedad,2020-06-19,2020-07-22,2020-06-19,-34.5144128,-58.4749495,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,3.0,2.0,2.0,,80.0,48500.0,ARS,Mensual,Departamento - Olivos-Vias/Rio,"Semipiso de 3 ambientes al frente, balcon con parrilla propia, amplio living comedor con pisos de madera, dos dormitorios, principal en suite, dos baños completos, cochera.<br><br>ALVAREZ DUPOT PROPIEDADES <br><br> ",Departamento,Alquiler
40,luXXyMaOMchqVfYDVKpTgA==,Propiedad,2021-02-08,2021-02-14,2021-02-08,-34.9846185598,-58.0883082747,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,2.0,2.0,,,1234567.0,USD,,casa-venta,AVERSA INMOBILIARIA - venta  casa - WEB : http://--- **** DESCRIPCION DEL INMUEBLE ****  - Sobre casi 2 Has. Excelente casaquinta con pileta de natación.  - DIRECCION : Calle 215 e/472 y 483 - Estancia Chica. - CANTIDAD DE DORMITORIOS : 2 - COCHERA : SI  - PATIO : SI ,Casa,Venta
41,ynJRAj4EkX9Ha9W9rluJoA==,Propiedad,2021-01-16,2021-01-16,2021-01-16,,,Argentina,Capital Federal,Almagro,,,,3.0,2.0,2.0,,108.0,340000.0,USD,Mensual,Departamento en Almagro,"Ubicación privilegiada dentro de la ciudad de Tandil. Situado a pasos del Lago Fuerte y del Parque Independencia.<br>Complejo de 12 departamentos en 4 niveles, con un diseño moderno. <br>El edificio cuenta con un hall de entrada con piso de mármol travertino, comunicado con un jardín aterrazado de 800 metros cuadrados, con pileta de natación y solárium. También cuenta con cómodas cocheras y bauleras en el subsuelo.<br><br>El departamento es ""a estrenar"" y se encuentra en un segundo piso. <br>Hall de entrada, amplio living comedor con grandes ventanales e increíbles vistas. Salida a extenso balcón terraza con parrilla.<br>Cocina con doble circulación, con alacenas y muebles bajo mesada.<br>Cuenta con dos dormitorios con amplios placards. El dormitorio principal es en suite y tiene salida al balcón. Posee otro baño completo con ducha para el segundo dormitorio.<br>Incluye dos amplias cocheras y baulera en el subsuelo.<br><br>Principales características:<br>?Ambientes amplios con grandes aberturas que aseguran luminosidad, ventilación y excelentes vistas.<br>?Extenso balcón con parrilla y tender.<br>?Cocina con doble circulación, provista de muebles bajo mesada y alacenas. Mesadas de granito.<br>?Carpintería exterior de PVC con doble vidrio hermético, con una cara laminada.<br>?Doble pared entre departamentos para maximizar la aislación acústica.<br>?Pisos de porcellanato marca Ilva.<br>?Mesadas de mármol en baños.<br>?Grifería y artefactos sanitarios de primera calidad.<br>?Agua caliente y calefacción de piso radiante, individuales en cada departamento.<br>?Instalación preparada para colocación de aires tipo Split.<br><br><br><br>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",Departamento,Venta
42,+XaX2gK8otwHEhYhfAS0Pg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.92628098,-57.95740128,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,,2.0,,140.0,300000.0,USD,Mensual,44 E/ 16 Y 17  1000 - U$D 300.000 - Departamento en Venta,"En cuanto al dúplex, la superficie del mismo es de 140,00 m2 propios, cuenta en planta baja con cocina, baño completo, comedor y estar con expansión a una amplia terraza- balcón con parrilla con sistema especialmente diseñado para edificios, y en la planta alta dispone de baño completo con ante baño y tres dormitorios, el principal con vestidor propio con frente e interior. Instalación preparada para colocar equipo de aire acondicionado central por conducto.Cocina con bajo y sobre mesada, conexión para lavarropas, griferías FV o similar, artefactos sanitarios Roca o similar. Instalación de televisión por cable, teléfono y portero. Piso porcellanato y flotante en ambientes principales. En baño, cerámicos de primera calidad con guarda.VALOR: u$s 300.000EXPENSAS: $2.500 (INCLUYE LUZ DE OBRA Y ABSA)OPCIONAL: Cochera Cubierta: u$s 18.000",Departamento,Venta
43,SzUuvvTKkR3LCDkG53D5vw==,Propiedad,2020-12-13,2021-04-09,2020-12-13,,,Argentina,Bs.As. G.B.A. Zona Norte,,,,,,,,,230.0,150000.0,USD,,Marcos Sastre  1300 - U$D 150.000 - Departamento en Venta,"5 Departamentos en Block.PA. Dpto. 1 Living-comedor con cocina integrada, dos dormitorios, baño, balcón corrido en su frente.      Dpto.2 Estar-comedor con cocina, un dormitorio, balcón.PB. Dpto.3 Living-comedor, cocina, dos dormitorios, baño.En su contrafrente : Dpto.4 Estar-comedor., cocina, un dormitorio, baño. Dpto.5 Estar-comedor, cocina, lavadero, baño.Espacios comunes:*Garage pasante con portón levadizo.* Jardín con parrilla-*Cuarto de herramientas.Aviso legal: Toda la información, medidas, valores de expensas, gastos comunes, tasas, impuestos son solo estimativas, deberán corroborarse con la documentación, no compromete a nuestra empresa. Los datos fueron proporcionados por el propietario y pueden no estar actualizados.El interesado deberá realizar las verificaciones respectivas previo a la concreción de cualquier operación.En el caso de venta la misma quedará sujeta al cumplimiento por parte del propietario de los requisitos de la resolución general N° 2371 de la Afip.VIDALInmobiliariaMat.529, Fo.177 To. 1CMZC",Departamento,Venta
44,kSYIxcoE3iLxIfIIEImvag==,Propiedad,2021-06-09,9999-12-31,2021-06-09,-32.9471296,-60.6640766,Argentina,Santa Fe,Rosario,,,,,,,,,,,Mensual,Mendoza al 2900. Terreno . Mendoza y Richiei,"Lote de 1232mts2. Este mismo está compuesto por una casa de dos dormitorios y un espacio dondé entran aproximadamente 60 autos.
<br>
<br>Entorno:
<br>- A pocas cuadras de Av. Francia y Ov. lagos 
<br>
<br>Para más información, para concretar una entrevista o visitar el departamento podés comunicarte con nosotros al (0341) 558 1414 / 558 8888, vía Facebook  o escribirnos a consultas@grupo-
<br>www.grupo-",Lote,Venta
